"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.205403424E1,-8.511249721E-2,-2.337500080E-2,9.127249718E-1,9.169827708E-1
4.205602247E1,-8.827500045E-2,-1.814999990E-2,9.138249755E-1,9.182581249E-1
4.205801055E1,-9.047500044E-2,-1.484999992E-2,9.158874750E-1,9.204651623E-1
4.205999878E1,-9.253749996E-2,-1.168750040E-2,9.191874862E-1,9.239076909E-1
4.206198708E1,-9.157499671E-2,-6.324999966E-3,9.244124889E-1,9.289587910E-1
4.206397515E1,-8.937499672E-2,-3.162499983E-3,9.297749996E-1,9.340660798E-1
4.206596338E1,-8.731249720E-2,-5.362499971E-3,9.362375140E-1,9.403153254E-1
4.206795146E1,-8.401250094E-2,-1.278750040E-2,9.436625242E-1,9.474811766E-1
4.206993969E1,-7.878749818E-2,-2.447500080E-2,9.521874785E-1,9.557549319E-1
4.207192777E1,-7.342500240E-2,-3.616249934E-2,9.607124925E-1,9.641926418E-1
4.207391601E1,-6.806249917E-2,-4.688749835E-2,9.681375027E-1,9.716589759E-1
4.207590409E1,-6.270000339E-2,-5.541250110E-2,9.766625166E-1,9.802405353E-1
4.207789232E1,-5.747500062E-2,-6.173750013E-2,9.851874709E-1,9.887918120E-1
4.207988062E1,-5.321250111E-2,-6.599999964E-2,9.937124848E-1,9.973224517E-1
4.208186870E1,-4.991250113E-2,-6.916250288E-2,1.004299998E0,1.007915272E0
4.208385693E1,-4.675000161E-2,-7.246249914E-2,1.016124964E0,1.019777583E0
4.208584500E1,-4.358749837E-2,-7.768750191E-2,1.026712537E0,1.030569673E0
4.208783322E1,-4.138749838E-2,-7.988750190E-2,1.039499998E0,1.043386402E0
4.208982130E1,-4.042499885E-2,-7.988750190E-2,1.054487467E0,1.058281631E0
4.209180953E1,-3.822499886E-2,-8.098749816E-2,1.069337487E0,1.073080979E0
4.209379761E1,-3.616249934E-2,-8.098749816E-2,1.085287452E0,1.088905668E0
4.209578591E1,-3.616249934E-2,-7.768750191E-2,1.102337480E0,1.105663146E0
4.209777414E1,-3.396249935E-2,-7.246249914E-2,1.117324948E0,1.120187174E0
4.209976222E1,-3.189999983E-2,-6.710000336E-2,1.131075025E0,1.133512564E0
4.210175045E1,-2.969999984E-2,-6.393750012E-2,1.144962549E0,1.147130914E0
4.210373853E1,-2.763750032E-2,-6.063750014E-2,1.158849955E0,1.160764384E0
4.210572675E1,-2.543750033E-2,-5.637500063E-2,1.171637535E0,1.173268819E0
4.210771507E1,-2.007500082E-2,-5.115000159E-2,1.183325052E0,1.184600147E0
4.210970315E1,-1.484999992E-2,-4.798749834E-2,1.191849947E0,1.192908051E0
4.211169115E1,-8.387500420E-3,-4.578749835E-2,1.199275017E0,1.200178075E0
4.211367946E1,-9.624999948E-4,-4.152499884E-2,1.204637527E0,1.205353402E0
4.211566769E1,7.562499959E-3,-3.836249933E-2,1.207800031E0,1.208432781E0
4.211765576E1,1.498750038E-2,-3.616249934E-2,1.206699967E0,1.207334735E0
4.211964398E1,2.351249941E-2,-3.519999981E-2,1.204637527E0,1.205381039E0
4.212163206E1,3.423750028E-2,-3.299999982E-2,1.200374961E0,1.201316467E0
4.212362029E1,4.372499883E-2,-3.093750030E-2,1.192950010E0,1.194151888E0
4.212560837E1,5.335000157E-2,-2.763750032E-2,1.184424996E0,1.185947986E0
4.212759667E1,6.407500058E-2,-2.241249941E-2,1.173699975E0,1.175661328E0
4.212958490E1,7.576250285E-2,-1.704999991E-2,1.162012458E0,1.164604487E0
4.213157305E1,8.635000139E-2,-8.524999954E-3,1.148125052E0,1.151399207E0
4.213356128E1,9.817499667E-2,-1.099999994E-3,1.132174969E0,1.136424084E0
4.213554936E1,1.087625027E-1,5.362499971E-3,1.115124941E0,1.120429236E0
4.213753759E1,1.215500012E-1,1.498750038E-2,1.096974969E0,1.103790338E0
4.213952566E1,1.332374960E-1,2.777500078E-2,1.078962445E0,1.087512593E0
4.214151397E1,1.449249983E-1,4.056249931E-2,1.058750033E0,1.069392447E0
4.214350224E1,1.556500047E-1,5.321250111E-2,1.039499998E0,1.052434673E0
4.214549031E1,1.652749926E-1,6.393750012E-2,1.020387530E0,1.035661402E0
4.214747854E1,1.747625023E-1,7.356250286E-2,1.000037551E0,1.017854841E0
4.214946662E1,1.823250055E-1,8.208750188E-2,9.798250198E-1,1.000018917E0
4.215145485E1,1.886499971E-1,8.951249719E-2,9.596124887E-1,9.820679392E-1
4.215344293E1,1.951124966E-1,9.693749994E-2,9.383000135E-1,9.632614809E-1
4.215543124E1,2.014375031E-1,1.033999994E-1,9.180874825E-1,9.455967708E-1
4.215741924E1,2.056999952E-1,1.076624990E-1,8.978750110E-1,9.274067269E-1
4.215940746E1,2.077624947E-1,1.097249985E-1,8.775249720E-1,9.084354165E-1
4.216139577E1,2.088624984E-1,1.108250022E-1,8.584125042E-1,8.903806780E-1
4.216338385E1,2.088624984E-1,1.108250022E-1,8.392999768E-1,8.719691368E-1
4.216537208E1,2.067999989E-1,1.086250022E-1,8.211500049E-1,8.537288569E-1
4.216736016E1,2.036374956E-1,1.065625027E-1,8.040999770E-1,8.363017217E-1
4.216934839E1,1.993750036E-1,1.011999995E-1,7.870500088E-1,8.181928552E-1
4.217133647E1,1.951124966E-1,9.487500042E-2,7.710999846E-1,8.010401603E-1
4.217332470E1,1.918125004E-1,8.951249719E-2,7.572125196E-1,7.862412622E-1
4.217531300E1,1.854874939E-1,8.415000141E-2,7.444249988E-1,7.717871545E-1
4.217730108E1,1.790249944E-1,7.988750190E-2,7.338374853E-1,7.595718639E-1
4.217928931E1,1.727000028E-1,7.452499866E-2,7.242124677E-1,7.482399112E-1
4.218127739E1,1.641750038E-1,6.929999590E-2,7.156875134E-1,7.375395163E-1
4.218326562E1,1.556500047E-1,6.283749640E-2,7.092249990E-1,7.288179293E-1
4.218525370E1,1.471250057E-1,5.967500061E-2,7.049624920E-1,7.226195321E-1
4.218724193E1,1.385999918E-1,5.857500061E-2,7.017999887E-1,7.177494080E-1
4.218923001E1,1.278750002E-1,5.967500061E-2,7.006999850E-1,7.147682075E-1
4.219121823E1,1.161874980E-1,6.077500060E-2,7.006999850E-1,7.128629633E-1
4.219320654E1,1.044999957E-1,6.173750013E-2,7.039999962E-1,7.143862839E-1
4.219519462E1,9.171249717E-2,6.393750012E-2,7.082625031E-1,7.170320491E-1
4.219718284E1,7.782500237E-2,6.599999964E-2,7.156875134E-1,7.229255478E-1
4.219917092E1,6.297499686E-2,6.599999964E-2,7.242124677E-1,7.299353043E-1
4.220115915E1,4.798749834E-2,6.599999964E-2,7.338374853E-1,7.383605182E-1
4.220314745E1,3.423750028E-2,6.503749639E-2,7.455250025E-1,7.491392472E-1
4.220513545E1,1.924999990E-2,6.173750013E-2,7.594124675E-1,7.621609916E-1
4.220712352E1,3.299999982E-3,5.651250109E-2,7.742624879E-1,7.763291524E-1
4.220911183E1,-1.154999994E-2,5.115000159E-2,7.891125083E-1,7.908528788E-1
4.221110006E1,-2.543750033E-2,4.482499883E-2,8.051999807E-1,8.068477898E-1
4.221308814E1,-3.822499886E-2,3.726249933E-2,8.211500049E-1,8.228833301E-1
4.221507639E1,-4.895000160E-2,2.983750030E-2,8.370999694E-1,8.390606282E-1
4.221706447E1,-5.953750014E-2,2.241249941E-2,8.530499935E-1,8.554188012E-1
4.221905270E1,-6.916250288E-2,1.594999991E-2,8.680375218E-1,8.709345519E-1
4.222104101E1,-7.768750191E-2,8.524999954E-3,8.828874826E-1,8.863398505E-1
4.222302909E1,-8.511249721E-2,2.199999988E-3,8.967750072E-1,9.008076325E-1
4.222501732E1,-9.253749996E-2,-3.162499983E-3,9.095624685E-1,9.142631320E-1
4.222700539E1,-9.996250272E-2,-7.424999960E-3,9.201499820E-1,9.255936592E-1
4.222899361E1,-1.084875017E-1,-1.278750040E-2,9.277125001E-1,9.341218020E-1
4.223098169E1,-1.181124970E-1,-1.704999991E-2,9.340375066E-1,9.416301440E-1
4.223296992E1,-1.277374923E-1,-2.131249942E-2,9.394000173E-1,9.482844942E-1
4.223495823E1,-1.351625025E-1,-2.447500080E-2,9.414625168E-1,9.514302908E-1
4.223694623E1,-1.436875015E-1,-2.873750031E-2,9.414625168E-1,9.527977816E-1
4.223893455E1,-1.501500010E-1,-3.299999982E-2,9.394000173E-1,9.518962208E-1
4.224092255E1,-1.544124931E-1,-3.616249934E-2,9.362375140E-1,9.495744452E-1
4.224291086E1,-1.575749964E-1,-3.726249933E-2,9.308750033E-1,9.448527108E-1
4.224489894E1,-1.586750001E-1,-3.726249933E-2,9.244124889E-1,9.386717739E-1
4.224688717E1,-1.586750001E-1,-3.726249933E-2,9.169874787E-1,9.313604488E-1
4.224887525E1,-1.553750038E-1,-3.519999981E-2,9.073625207E-1,9.212421917E-1
4.225086348E1,-1.522125006E-1,-3.299999982E-2,8.988375068E-1,9.122316092E-1
4.225285155E1,-1.468500048E-1,-3.189999983E-2,8.893499970E-1,9.019567346E-1
4.225483978E1,-1.405249983E-1,-2.983750030E-2,8.786249757E-1,8.902917496E-1
4.225682809E1,-1.331000030E-1,-2.873750031E-2,8.658375144E-1,8.764793529E-1
4.225881617E1,-1.277374923E-1,-2.763750032E-2,8.541499972E-1,8.640908032E-1
4.226080440E1,-1.234750003E-1,-2.667500079E-2,8.413624763E-1,8.507928349E-1
4.226279246E1,-1.203124970E-1,-2.557500079E-2,8.274750113E-1,8.365668365E-1
4.226478069E1,-1.160499975E-1,-2.557500079E-2,8.137249947E-1,8.223564005E-1
4.226676876E1,-1.127500013E-1,-2.337500080E-2,7.998374701E-1,8.080834932E-1
4.226875707E1,-1.106875017E-1,-2.241249941E-2,7.848500013E-1,7.929335204E-1
4.227074507E1,-1.084875017E-1,-2.241249941E-2,7.710999846E-1,7.790167164E-1
4.227273338E1,-1.064250022E-1,-2.131249942E-2,7.603750229E-1,7.680824690E-1
4.227472162E1,-1.032624990E-1,-2.021249942E-2,7.497875094E-1,7.571347292E-1
4.227670970E1,-9.996250272E-2,-2.021249942E-2,7.401624918E-1,7.471556473E-1
4.227869792E1,-9.790000319E-2,-2.131249942E-2,7.327374816E-1,7.395558466E-1
4.228068600E1,-9.583749622E-2,-2.241249941E-2,7.262749672E-1,7.329136878E-1
4.228267431E1,-9.473749995E-2,-2.337500080E-2,7.210500240E-1,7.276226506E-1
4.228466231E1,-9.363749623E-2,-2.447500080E-2,7.156875134E-1,7.222019268E-1
4.228665062E1,-9.157499671E-2,-2.667500079E-2,7.114250064E-1,7.177904119E-1
4.228863862E1,-8.937499672E-2,-2.873750031E-2,7.092249990E-1,7.154116529E-1
4.229062693E1,-8.731249720E-2,-2.873750031E-2,7.082625031E-1,7.142024149E-1
4.229261516E1,-8.401250094E-2,-2.557500079E-2,7.071624994E-1,7.125945422E-1
4.229460324E1,-8.195000142E-2,-2.131249942E-2,7.060624957E-1,7.111218413E-1
4.229659145E1,-7.768750191E-2,-1.704999991E-2,7.071624994E-1,7.116212834E-1
4.229857953E1,-7.342500240E-2,-1.278750040E-2,7.082625031E-1,7.121731001E-1
4.230056776E1,-6.916250288E-2,-8.524999954E-3,7.114250064E-1,7.148298169E-1
4.230255607E1,-6.599999964E-2,-3.162499983E-3,7.145875096E-1,7.176359176E-1
4.230454414E1,-6.379999965E-2,1.099999994E-3,7.177500129E-1,7.205808289E-1
4.230653237E1,-6.063750014E-2,5.362499971E-3,7.199500203E-1,7.225189925E-1
4.230852048E1,-5.953750014E-2,9.624999948E-3,7.242124677E-1,7.267193770E-1
4.231050871E1,-5.843750015E-2,1.278750040E-2,7.284749746E-1,7.309269801E-1
4.231249679E1,-5.747500062E-2,1.704999991E-2,7.338374853E-1,7.362822374E-1
4.231448502E1,-5.953750014E-2,2.021249942E-2,7.380999923E-1,7.407731486E-1
4.231647333E1,-6.270000339E-2,2.241249941E-2,7.412624955E-1,7.442470677E-1
4.231846141E1,-6.696250290E-2,2.351249941E-2,7.444249988E-1,7.478003699E-1
4.232044939E1,-7.122500241E-2,2.447500080E-2,7.475875020E-1,7.513714792E-1
4.232243770E1,-7.548750192E-2,2.351249941E-2,7.508875132E-1,7.550385805E-1
4.232442593E1,-8.084999770E-2,2.447500080E-2,7.540500164E-1,7.587668779E-1
4.232641401E1,-8.731249720E-2,2.447500080E-2,7.572125196E-1,7.626226444E-1
4.232840224E1,-9.473749995E-2,2.241249941E-2,7.603750229E-1,7.665818218E-1
4.233039055E1,-1.021625027E-1,1.924999990E-2,7.603750229E-1,7.674489657E-1
4.233237858E1,-1.084875017E-1,1.498750038E-2,7.614749670E-1,7.693102681E-1
4.233436658E1,-1.170125008E-1,9.624999948E-3,7.614749670E-1,7.704730309E-1
4.233635488E1,-1.255374998E-1,3.162499983E-3,7.614749670E-1,7.717601898E-1
4.233834311E1,-1.362625062E-1,-3.162499983E-3,7.583125234E-1,7.704643763E-1
4.234033119E1,-1.458874941E-1,-1.168750040E-2,7.540500164E-1,7.681218561E-1
4.234231942E1,-1.544124931E-1,-2.021249942E-2,7.497875094E-1,7.657891828E-1
4.234430750E1,-1.618375033E-1,-2.763750032E-2,7.433249950E-1,7.612406040E-1
4.234629573E1,-1.681624949E-1,-3.726249933E-2,7.369999886E-1,7.568593672E-1
4.234828381E1,-1.735250056E-1,-4.688749835E-2,7.305374742E-1,7.523259707E-1
4.235027212E1,-1.766874939E-1,-5.747500062E-2,7.242124677E-1,7.476667336E-1
4.235226035E1,-1.777874976E-1,-6.916250288E-2,7.167875171E-1,7.417386270E-1
4.235424843E1,-1.777874976E-1,-7.988750190E-2,7.103250027E-1,7.365813035E-1
4.235623664E1,-1.766874939E-1,-9.267500043E-2,7.049624920E-1,7.326521967E-1
4.235822472E1,-1.735250056E-1,-1.054624990E-1,7.006999850E-1,7.295298042E-1
4.236021295E1,-1.703625023E-1,-1.182499975E-1,6.975374818E-1,7.277121564E-1
4.236220103E1,-1.649999917E-1,-1.299374998E-1,6.954749823E-1,7.264944611E-1
4.236418933E1,-1.586750001E-1,-1.384624988E-1,6.943749785E-1,7.256074903E-1
4.236617757E1,-1.522125006E-1,-1.458874941E-1,6.954749823E-1,7.267305259E-1
4.236816558E1,-1.436875015E-1,-1.512500048E-1,6.975374818E-1,7.280667556E-1
4.237015389E1,-1.340624988E-1,-1.544124931E-1,6.997374892E-1,7.290051615E-1
4.237214197E1,-1.245749965E-1,-1.575749964E-1,7.028999925E-1,7.310384454E-1
4.237413019E1,-1.160499975E-1,-1.586750001E-1,7.060624957E-1,7.329185531E-1
4.237611827E1,-1.084875017E-1,-1.586750001E-1,7.103250027E-1,7.358728852E-1
4.237810650E1,-9.996250272E-2,-1.586750001E-1,7.145875096E-1,7.387865500E-1
4.238009458E1,-9.253749996E-2,-1.575749964E-1,7.188500166E-1,7.417131620E-1
4.238208281E1,-8.511249721E-2,-1.566125005E-1,7.220125198E-1,7.436892438E-1
4.238407112E1,-7.768750191E-2,-1.555124968E-1,7.262749672E-1,7.467896709E-1
4.238605920E1,-7.026249915E-2,-1.544124931E-1,7.305374742E-1,7.499766916E-1
4.238804742E1,-6.270000339E-2,-1.533125043E-1,7.327374816E-1,7.512258191E-1
4.239003550E1,-5.417500064E-2,-1.523499936E-1,7.347999811E-1,7.523805310E-1
4.239202374E1,-4.468749836E-2,-1.501500010E-1,7.369999886E-1,7.534659770E-1
4.239401182E1,-3.396249935E-2,-1.458874941E-1,7.380999923E-1,7.531455443E-1
4.239600013E1,-2.117500082E-2,-1.395625025E-1,7.380999923E-1,7.514769932E-1
4.239798836E1,-7.287499961E-3,-1.299374998E-1,7.380999923E-1,7.494854636E-1
4.239997644E1,7.562499959E-3,-1.203124970E-1,7.358999848E-1,7.457084390E-1
4.240196467E1,2.241249941E-2,-1.097249985E-1,7.327374816E-1,7.412463237E-1
4.240395278E1,3.739999980E-2,-9.583749622E-2,7.284749746E-1,7.357033195E-1
4.240594101E1,5.128749833E-2,-7.988750190E-2,7.242124677E-1,7.304081864E-1
4.240792909E1,6.503749639E-2,-6.393750012E-2,7.177500129E-1,7.235212235E-1
4.240991739E1,7.686249912E-2,-4.798749834E-2,7.092249990E-1,7.149900299E-1
4.241190562E1,8.635000139E-2,-3.189999983E-2,6.997374892E-1,7.057665950E-1
4.241389362E1,9.487500042E-2,-1.594999991E-2,6.901124716E-1,6.967861161E-1
4.241588192E1,9.913749993E-2,-1.099999994E-3,6.793875098E-1,6.865834562E-1
4.241787000E1,1.013374999E-1,1.278750040E-2,6.699000001E-1,6.776421026E-1
4.241985823E1,1.033999994E-1,2.777500078E-2,6.571124792E-1,6.657776062E-1
4.242184631E1,1.024374962E-1,4.262499884E-2,6.454250216E-1,6.548921970E-1
4.242383454E1,1.002374962E-1,5.431250110E-2,6.335999966E-1,6.437750842E-1
4.242582260E1,9.707500041E-2,6.503749639E-2,6.208124757E-1,6.317131957E-1
4.242781083E1,9.281250089E-2,7.672499865E-2,6.080250144E-1,6.198349005E-1
4.242979914E1,8.744999766E-2,8.635000139E-2,5.942749977E-1,6.068497324E-1
4.243178722E1,8.112499863E-2,9.693749994E-2,5.814874768E-1,5.950679205E-1
4.243377544E1,7.356250286E-2,1.065625027E-1,5.676000118E-1,5.821827739E-1
4.243576352E1,6.723749638E-2,1.119249985E-1,5.537124872E-1,5.688985891E-1
4.243775176E1,6.187500060E-2,1.161874980E-1,5.409250259E-1,5.567117154E-1
4.243973984E1,5.555000156E-2,1.214125007E-1,5.292375088E-1,5.458196943E-1
4.244172807E1,4.798749834E-2,1.256749928E-1,5.186499953E-1,5.358123006E-1
4.244371638E1,4.276249930E-2,1.278750002E-1,5.079249740E-1,5.255172939E-1
4.244570446E1,3.739999980E-2,1.278750002E-1,4.982999861E-1,5.158038889E-1
4.244769246E1,3.313750029E-2,1.267749965E-1,4.897750020E-1,5.070005387E-1
4.244968075E1,2.777500078E-2,1.236125007E-1,4.834499955E-1,4.997753487E-1
4.245166898E1,2.351249941E-2,1.182499975E-1,4.780874848E-1,4.930553140E-1
4.245365706E1,1.924999990E-2,1.128875017E-1,4.738250077E-1,4.874672178E-1
4.245564529E1,1.498750038E-2,1.065625027E-1,4.706625044E-1,4.828078140E-1
4.245763337E1,1.182499994E-2,9.803749621E-2,4.706625044E-1,4.809099441E-1
4.245962160E1,9.624999948E-3,9.061250091E-2,4.727250040E-1,4.814272482E-1
4.246160969E1,6.462499965E-3,8.415000141E-2,4.760249853E-1,4.834488321E-1
4.246359800E1,2.199999988E-3,7.782500237E-2,4.802874923E-1,4.865569301E-1
4.246558623E1,1.374999993E-4,7.246249914E-2,4.866124988E-1,4.919782075E-1
4.246757431E1,-3.024999984E-3,6.503749639E-2,4.951374829E-1,4.993997933E-1
4.246956254E1,-6.324999966E-3,5.651250109E-2,5.047624707E-1,5.079555298E-1
4.247155062E1,-9.487500414E-3,4.688749835E-2,5.175499916E-1,5.197561390E-1
4.247353885E1,-1.154999994E-2,3.946249932E-2,5.292375088E-1,5.308323954E-1
4.247552693E1,-1.154999994E-2,3.203750029E-2,5.442249775E-1,5.452894920E-1
4.247751524E1,-1.154999994E-2,2.351249941E-2,5.590749979E-1,5.596883896E-1
4.247950347E1,-1.264999993E-2,1.498750038E-2,5.761250257E-1,5.764587522E-1
4.248149155E1,-1.264999993E-2,9.624999948E-3,5.931749940E-1,5.933879310E-1
4.248347978E1,-1.154999994E-2,6.462499965E-3,6.122875214E-1,6.124305473E-1
4.248546786E1,-1.058750041E-2,3.162499983E-3,6.326375008E-1,6.327339915E-1
4.248745609E1,-1.154999994E-2,-2.062499989E-3,6.539499760E-1,6.540552174E-1
4.248944440E1,-1.374999993E-2,-5.362499971E-3,6.741625071E-1,6.743240355E-1
4.249143248E1,-1.691249944E-2,-1.058750041E-2,6.932749748E-1,6.935620510E-1
4.249342070E1,-2.007500082E-2,-1.594999991E-2,7.114250064E-1,7.118868926E-1
4.249540877E1,-2.433750033E-2,-2.241249941E-2,7.305374742E-1,7.312862881E-1
4.249739700E1,-2.969999984E-2,-2.873750031E-2,7.497875094E-1,7.509255910E-1
4.249938508E1,-3.616249934E-2,-3.726249933E-2,7.688999772E-1,7.706512799E-1
4.250137330E1,-4.468749836E-2,-4.688749835E-2,7.881500125E-1,7.908070891E-1
4.250336138E1,-5.637500063E-2,-5.541250110E-2,8.061624765E-1,8.100287801E-1
4.250534961E1,-6.806249917E-2,-6.489999592E-2,8.243125081E-1,8.296599450E-1
4.250733771E1,-7.975000143E-2,-7.246249914E-2,8.424624801E-1,8.493255600E-1
4.250932601E1,-9.253749996E-2,-7.878749818E-2,8.606125116E-1,8.691516289E-1
4.251131424E1,-1.064250022E-1,-8.415000141E-2,8.786249757E-1,8.890384422E-1
4.251330232E1,-1.203124970E-1,-8.841250092E-2,8.967750072E-1,9.091189586E-1
