"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.246049634E0,1.219500080E-1,-1.920000017E-1,1.021005058E1,1.021258384E1
5.248037019E0,1.390500069E-1,-2.299500108E-1,1.020300007E1,1.020653821E1
5.250024634E0,1.699500084E-1,-1.920000017E-1,1.017105007E1,1.017428162E1
5.252012098E0,8.595000207E-2,-1.800000072E-1,1.029600048E1,1.029793248E1
5.253999711E0,1.600500047E-1,-1.369500011E-1,1.031700039E1,1.031915056E1
5.255987174E0,1.680000126E-1,-1.339500099E-1,1.035105038E1,1.035328018E1
5.257974540E0,1.240500063E-1,-1.270500124E-1,1.042005062E1,1.042156346E1
5.259961848E0,1.650000066E-1,-7.500000298E-2,1.042005062E1,1.042162679E1
5.261949307E0,1.200000048E-1,-8.205000311E-2,1.043700027E1,1.043801260E1
5.263936923E0,1.319999993E-1,-6.495000422E-2,1.049700069E1,1.049803153E1
5.265924386E0,1.410000026E-1,-9.600000083E-2,1.054500008E1,1.054637964E1
5.267912000E0,1.050000042E-1,-1.060500070E-1,1.059000015E1,1.059105164E1
5.269899170E0,1.390500069E-1,-1.459500045E-1,1.060995007E1,1.061186490E1
5.271886784E0,1.360500008E-1,-2.010000050E-1,1.065495014E1,1.065771425E1
5.273873940E0,1.129500046E-1,-2.130000144E-1,1.070100021E1,1.070371582E1
5.275861322E0,4.095000029E-2,-2.329500169E-1,1.075800037E1,1.076060011E1
5.277848707E0,-1.050000079E-3,-3.019500077E-1,1.082505035E1,1.082926083E1
5.279836017E0,-2.100000158E-2,-3.570000231E-1,1.081800079E1,1.082391016E1
5.281823123E0,-2.295000106E-2,-5.010000467E-1,1.082295036E1,1.083456424E1
5.283810276E0,-1.050000079E-3,-6.439500451E-1,1.085400009E1,1.087308561E1
5.285797353E0,1.695000008E-2,-7.429500222E-1,1.081500053E1,1.084050269E1
5.287784430E0,2.205000073E-2,-8.220000267E-1,1.081500053E1,1.084621624E1
5.289771507E0,5.295000225E-2,-9.079500437E-1,1.079205036E1,1.083030600E1
5.291758813E0,1.080000028E-1,-8.929500580E-1,1.071300030E1,1.075069296E1
5.293746232E0,1.579500139E-1,-8.380500674E-1,1.064295006E1,1.067706243E1
5.295733616E0,2.179500163E-1,-7.980000377E-1,1.057095051E1,1.060326841E1
5.297720772E0,2.989500165E-1,-7.620000243E-1,1.052595043E1,1.055772928E1
5.299708078E0,3.690000176E-1,-6.949500442E-1,1.045200062E1,1.048157591E1
5.301695462E0,3.829500079E-1,-6.250500083E-1,1.039200020E1,1.041782157E1
5.303682618E0,3.970500231E-1,-5.460000038E-1,1.038495064E1,1.040687102E1
5.305669909E0,4.429500103E-1,-4.890000224E-1,1.040400028E1,1.042490036E1
5.307656988E0,4.720500112E-1,-4.000500143E-1,1.035105038E1,1.036952820E1
5.309644065E0,4.909500182E-1,-3.280500174E-1,1.035105038E1,1.036787792E1
5.311631217E0,4.960500300E-1,-2.950500250E-1,1.034400082E1,1.036009040E1
5.313618296E0,5.170500278E-1,-2.449500114E-1,1.034400082E1,1.035981149E1
5.315605601E0,4.999500215E-1,-2.230500132E-1,1.040100002E1,1.041539739E1
5.317592781E0,4.930500090E-1,-2.160000056E-1,1.033200073E1,1.034601341E1
5.319579858E0,5.340000391E-1,-2.329500169E-1,1.033695030E1,1.035335517E1
5.321567164E0,5.220000148E-1,-2.520000041E-1,1.032705021E1,1.034330479E1
5.323554548E0,5.290500522E-1,-2.470500171E-1,1.027200031E1,1.028858193E1
5.325541627E0,5.790000558E-1,-2.730000019E-1,1.031505013E1,1.033489377E1
5.327528781E0,5.839500427E-1,-2.899500132E-1,1.031295013E1,1.033353807E1
5.329516083E0,5.719500184E-1,-2.830500007E-1,1.024995041E1,1.026979686E1
5.331503467E0,5.580000281E-1,-2.779500186E-1,1.022400093E1,1.024298859E1
5.333490546E0,5.410500169E-1,-2.610000074E-1,1.020705032E1,1.022471185E1
5.335477700E0,5.650500059E-1,-2.800500095E-1,1.020000076E1,1.021947773E1
5.337465006E0,6.060000062E-1,-3.120000064E-1,1.013295078E1,1.015584913E1
5.339452390E0,7.009500265E-1,-2.970000207E-1,1.009500027E1,1.012366388E1
5.341439560E0,7.399500608E-1,-3.090000153E-1,1.008300018E1,1.011483563E1
5.343426943E0,7.849500179E-1,-3.310500085E-1,1.004700089E1,1.008305348E1
5.345414253E0,8.280000687E-1,-3.570000231E-1,1.001805019E1,1.005854675E1
5.347401330E0,8.809500337E-1,-3.790500164E-1,9.985050201E0,1.003100092E1
5.349388483E0,9.030000567E-1,-4.030500054E-1,9.988950729E0,1.003777839E1
5.351375789E0,9.460500479E-1,-4.030500054E-1,9.927000046E0,9.980119734E0
5.353362868E0,9.790500402E-1,-4.339500070E-1,9.988950729E0,1.004619272E1
5.355350251E0,1.060950041E0,-4.189500213E-1,9.955950737E0,1.002108224E1
5.357337407E0,1.149000049E0,-4.339500070E-1,9.975000381E0,1.005033066E1
5.359324712E0,1.180050015E0,-4.620000124E-1,9.975000381E0,1.005517751E1
5.361311868E0,1.207050085E0,-4.429500103E-1,1.000905037E1,1.009129644E1
5.363299174E0,1.278000116E0,-4.240500331E-1,1.009500027E1,1.018440637E1
5.365286349E0,1.294950008E0,-4.069500268E-1,1.007100010E1,1.016206410E1
5.367273426E0,1.314000010E0,-3.640500307E-1,1.003995037E1,1.013211389E1
5.369260731E0,1.348050117E0,-3.450000286E-1,1.006395054E1,1.015969313E1
5.371247887E0,1.354950070E0,-3.190500140E-1,1.007805061E1,1.017373023E1
5.373235193E0,1.405050039E0,-2.850000262E-1,1.007595062E1,1.017743443E1
5.375222349E0,1.432050109E0,-2.760000229E-1,1.003305054E1,1.013849331E1
5.377209450E0,1.482000113E0,-2.560500205E-1,1.003005028E1,1.014217898E1
5.379196755E0,1.477050066E0,-2.209500074E-1,1.001805019E1,1.012876229E1
5.381184140E0,1.510950089E0,-2.059500068E-1,9.963000298E0,1.007902577E1
5.383171296E0,1.525050044E0,-1.579500139E-1,9.891000748E0,1.000912692E1
5.385158601E0,1.566000104E0,-1.770000011E-1,9.906000137E0,1.003057945E1
5.387145757E0,1.594950080E0,-1.849500090E-1,9.946050644E0,1.007481988E1
5.389133136E0,1.686000109E0,-1.849500090E-1,9.922050476E0,1.006597678E1
5.391120446E0,1.719000101E0,-1.510500014E-1,9.913050652E0,1.006212456E1
5.393107905E0,1.723950028E0,-1.890000105E-1,9.949050903E0,1.009907613E1
5.395095292E0,1.795950055E0,-2.299500108E-1,9.979950905E0,1.014286615E1
5.397082905E0,1.788000107E0,-2.329500169E-1,9.930000305E0,1.009237911E1
5.399070292E0,1.792950034E0,-2.760000229E-1,9.934050560E0,1.009832691E1
5.401057436E0,1.776000142E0,-2.880000174E-1,9.927000046E0,1.008872888E1
5.403044818E0,1.831950068E0,-2.970000207E-1,9.967950821E0,1.013924522E1
5.405032128E0,1.839000106E0,-3.430500031E-1,9.927000046E0,1.010172929E1
5.407019282E0,1.815000057E0,-3.670500219E-1,9.954000473E0,1.012477537E1
5.409006895E0,1.867050052E0,-3.670500219E-1,1.002300072E1,1.020201671E1
5.410994282E0,1.840950131E0,-3.280500174E-1,1.007295036E1,1.024504969E1
5.412981421E0,1.848000050E0,-3.190500140E-1,1.008795071E1,1.026078197E1
5.414968803E0,1.827000141E0,-3.000000119E-1,1.010895061E1,1.027710135E1
5.416955882E0,1.831950068E0,-2.419500053E-1,1.019295025E1,1.035909338E1
5.418943265E0,1.839000106E0,-1.920000017E-1,1.023600006E1,1.040165769E1
5.420930573E0,1.860000134E0,-2.110500038E-1,1.026000023E1,1.042936946E1
5.422917661E0,1.860000134E0,-2.059500068E-1,1.027200031E1,1.044107304E1
5.424904738E0,1.867050052E0,-2.370000184E-1,1.026195049E1,1.043310466E1
5.426891890E0,1.942050099E0,-2.520000041E-1,1.025805092E1,1.044330749E1
5.428879198E0,1.968000054E0,-3.090000153E-1,1.021005058E1,1.040257844E1
5.430866277E0,2.025000095E0,-3.430500031E-1,1.013805008E1,1.034400155E1
5.432853659E0,2.052000046E0,-4.069500268E-1,1.001595020E1,1.023208537E1
5.434841058E0,2.080950022E0,-4.309500158E-1,9.967950821E0,1.019196323E1
5.436828214E0,2.128050089E0,-4.699500203E-1,9.847950935E0,1.008620780E1
5.438815597E0,2.167050123E0,-4.960500300E-1,9.751950264E0,1.000213506E1
5.440802981E0,2.191050053E0,-5.170500278E-1,9.657000542E0,9.915931652E0
5.442790366E0,2.274000168E0,-5.269500017E-1,9.570000648E0,9.850566759E0
5.444777676E0,2.301000118E0,-5.320500135E-1,9.475050926E0,9.764951040E0
5.446765044E0,2.338950157E0,-5.130000114E-1,9.388950348E0,9.689491498E0
5.448752200E0,2.373000145E0,-4.860000312E-1,9.307050705E0,9.617095120E0
5.450739583E0,2.428050041E0,-4.819500148E-1,9.259050369E0,9.584243140E0
5.452726967E0,2.467950106E0,-4.549500346E-1,9.204000473E0,9.539988573E0
5.454714352E0,2.515950203E0,-4.240500331E-1,9.168000221E0,9.516409612E0
5.456701736E0,2.587950230E0,-4.189500213E-1,9.142050743E0,9.510525606E0
5.458689011E0,2.629050016E0,-4.380000234E-1,9.076950073E0,9.460167580E0
5.460676471E0,2.731950045E0,-4.579500258E-1,9.072000504E0,9.485486936E0
5.462663857E0,2.776950121E0,-4.720500112E-1,9.051000595E0,9.479182188E0
5.464651242E0,2.844000101E0,-5.080500245E-1,9.049050331E0,9.499040125E0
5.466638550E0,2.895000219E0,-5.320500135E-1,9.034049988E0,9.501482130E0
5.468625932E0,2.932950258E0,-5.650500059E-1,9.034049988E0,9.515016443E0
5.470613293E0,2.976000071E0,-5.940000415E-1,9.046050072E0,9.541511116E0
5.472600678E0,3.021000147E0,-6.199500561E-1,9.043950081E0,9.555302875E0
5.474587833E0,3.025950193E0,-6.199500561E-1,9.037050247E0,9.550339775E0
5.476575216E0,3.040950060E0,-6.400500536E-1,9.007950783E0,9.528914872E0
5.478562526E0,3.064950228E0,-6.490500569E-1,9.046050072E0,9.573202587E0
5.480549908E0,3.093000174E0,-6.400500536E-1,9.118050575E0,9.649619704E0
5.482537035E0,3.121950150E0,-6.250500083E-1,9.112950325E0,9.653140622E0
5.484524341E0,3.139050245E0,-5.959500074E-1,9.120000839E0,9.663498754E0
5.486511497E0,3.129000187E0,-5.770500302E-1,9.142050743E0,9.679913259E0
5.488498802E0,3.121950150E0,-5.250000358E-1,9.228000641E0,9.755931201E0
5.490485958E0,3.139050245E0,-4.620000124E-1,9.298050880E0,9.824501546E0
5.492473274E0,3.127050161E0,-4.219500124E-1,9.321000099E0,9.840606047E0
5.494460430E0,3.132000208E0,-3.979500234E-1,9.340950012E0,9.860077923E0
5.496447812E0,3.132000208E0,-3.430500031E-1,9.412050247E0,9.925411753E0
5.498435197E0,3.151050091E0,-3.160500228E-1,9.508050919E0,1.002157855E1
5.500422507E0,3.165000200E0,-2.920500040E-1,9.589950562E0,1.010295359E1
5.502409889E0,3.157950163E0,-2.779500186E-1,9.618000031E0,1.012698524E1
5.504397050E0,3.165000200E0,-2.400000095E-1,9.654000282E0,1.016240856E1
5.506384433E0,3.163050175E0,-2.059500068E-1,9.700050354E0,1.020481645E1
5.508371743E0,3.136050224E0,-1.870500147E-1,9.733050346E0,1.022751523E1
5.510358896E0,3.139050245E0,-1.870500147E-1,9.787950516E0,1.028069061E1
5.512346279E0,3.132000208E0,-1.800000072E-1,9.853050232E0,1.034042669E1
5.514333589E0,3.121950150E0,-1.920000017E-1,9.891000748E0,1.037378101E1
5.516320975E0,3.115050077E0,-2.160000056E-1,9.907950401E0,1.038834319E1
5.518308131E0,3.109950066E0,-2.179500163E-1,9.934050560E0,1.041175548E1
5.520295514E0,3.133950233E0,-2.329500169E-1,9.939000130E0,1.042399316E1
5.522282823E0,3.172050238E0,-2.520000041E-1,9.967950821E0,1.046352953E1
5.524270283E0,3.168000221E0,-2.730000019E-1,9.937050819E0,1.043339510E1
5.526257670E0,3.211050034E0,-3.349500299E-1,9.862950325E0,1.037790070E1
5.528245040E0,3.258000135E0,-3.810000122E-1,9.859950066E0,1.039126273E1
5.530232348E0,3.286950111E0,-4.459500313E-1,9.823950768E0,1.036884377E1
5.532219502E0,3.358950138E0,-5.340000391E-1,9.799950600E0,1.037336656E1
5.534206807E0,3.412050247E0,-6.300000548E-1,9.760050774E0,1.035845442E1
5.536193963E0,3.469050169E0,-7.189500332E-1,9.693000793E0,1.032014838E1
5.538181269E0,3.562950134E0,-7.540500164E-1,9.561000824E0,1.023112613E1
5.540168654E0,3.579000235E0,-8.260500431E-1,9.376950264E0,1.007069003E1
5.542156115E0,3.631950140E0,-8.809500337E-1,9.259050369E0,9.984845944E0
5.544143731E0,3.730050087E0,-9.150000215E-1,9.214050293E0,9.982445667E0
5.546130886E0,3.768000126E0,-9.799500704E-1,9.154050827E0,9.947601401E0
5.548118192E0,3.852000237E0,-1.008000016E0,9.075000763E0,9.910076120E0
5.550105271E0,3.892950296E0,-1.012950063E0,9.003000259E0,9.860788179E0
5.552092411E0,3.955050230E0,-1.039050102E0,8.970000267E0,9.858141419E0
5.554079717E0,4.015050411E0,-1.000950098E0,8.923950195E0,9.836636518E0
5.556066872E0,4.021950245E0,-9.840000272E-1,8.871000290E0,9.789738810E0
5.558053949E0,4.089000225E0,-9.390000701E-1,8.830950737E0,9.776877563E0
5.560041332E0,4.120050430E0,-8.530500531E-1,8.838000298E0,9.788399215E0
5.562028640E0,4.149000168E0,-7.810500264E-1,8.871000290E0,9.824402663E0
5.564016019E0,4.185000420E0,-6.990000606E-1,8.946000099E0,9.901199290E0
5.566003175E0,4.174950123E0,-6.349500418E-1,8.989050865E0,9.931586255E0
5.567990481E0,4.144050121E0,-5.800500512E-1,9.040950775E0,9.962349140E0
5.569977637E0,4.180050373E0,-4.980000257E-1,9.112950325E0,1.003826124E1
5.571964714E0,4.189949989E0,-4.429500103E-1,9.127950668E0,1.005342574E1
5.573951796E0,4.137000084E0,-4.050000310E-1,9.061050415E0,9.969023490E0
5.575939101E0,4.113000393E0,-3.910500109E-1,9.043950081E0,9.942973670E0
5.577926257E0,4.063050270E0,-3.640500307E-1,9.087000847E0,9.960647284E0
5.579913563E0,4.027050018E0,-3.349500299E-1,9.195000648E0,1.004377221E1
5.581900719E0,4.017000198E0,-3.450000286E-1,9.229950905E0,1.007210551E1
5.583888101E0,3.958050251E0,-3.640500307E-1,9.240000725E0,1.005864343E1
5.585875406E0,3.910050154E0,-3.469500244E-1,9.253950119E0,1.005208731E1
5.587862560E0,3.864000082E0,-3.310500085E-1,9.340950012E0,1.011402184E1
5.589849866E0,3.856950283E0,-3.570000231E-1,9.388950348E0,1.015656946E1
5.591837021E0,3.876000166E0,-3.670500219E-1,9.364950180E0,1.014201138E1
5.593824327E0,3.891000271E0,-4.120500088E-1,9.288000107E0,1.007852243E1
5.595811483E0,3.874050140E0,-4.030500054E-1,9.298050880E0,1.008089599E1
5.597798774E0,3.892950296E0,-4.549500346E-1,9.307050705E0,1.009867488E1
5.599785853E0,3.936000109E0,-4.740000367E-1,9.324000359E0,1.013181897E1
5.601773004E0,3.940950155E0,-5.320500135E-1,9.268950462E0,1.008601051E1
5.603760312E0,4.039050102E0,-5.530500412E-1,9.226050377E0,1.008661468E1
5.605747697E0,4.129950047E0,-5.770500302E-1,9.115950584E0,1.002447152E1
5.607735081E0,4.210950375E0,-6.109500527E-1,9.015000343E0,9.968730823E0
5.609722204E0,4.278000355E0,-6.469500065E-1,8.926050186E0,9.919385227E0
5.611709510E0,4.353000164E0,-6.850500107E-1,8.802000046E0,9.843429725E0
5.613696666E0,4.405050278E0,-7.110000253E-1,8.797050476E0,9.863979221E0
5.615683971E0,4.468050003E0,-7.069500089E-1,8.718000412E0,9.821750370E0
5.617671050E0,4.510950089E0,-7.429500222E-1,8.657999992E0,9.790894204E0
5.619658202E0,4.554000378E0,-7.470000386E-1,8.605950356E0,9.765209164E0
5.621645514E0,4.615950108E0,-7.380000353E-1,8.596050262E0,9.784871975E0
5.623632670E0,4.669050217E0,-7.260000110E-1,8.560050011E0,9.777605133E0
5.625620052E0,4.690050125E0,-7.279500365E-1,8.518950462E0,9.751871534E0
5.627607668E0,4.752000332E0,-7.350000143E-1,8.484000206E0,9.751922460E0
5.629594824E0,4.788000107E0,-7.309500575E-1,8.447999954E0,9.737963660E0
5.631582206E0,4.816950321E0,-7.470000386E-1,8.445000648E0,9.750848958E0
5.633569822E0,4.860000134E0,-7.710000277E-1,8.407050133E0,9.741279909E0
5.635557285E0,4.860000134E0,-8.020500541E-1,8.416049957E0,9.751552824E0
5.637544670E0,4.906050205E0,-8.430000544E-1,8.491050720E0,9.842658180E0
5.639532054E0,5.008950233E0,-8.670000434E-1,8.527050018E0,9.927328620E0
5.641519668E0,5.025000095E0,-8.719500303E-1,8.529000282E0,9.937543390E0
5.643507156E0,5.071050167E0,-8.860500455E-1,8.409000397E0,9.859610649E0
5.645494770E0,5.080050468E0,-9.079500437E-1,8.359050751E0,9.823696631E0
5.647482462E0,5.113950253E0,-9.270000458E-1,8.409000397E0,9.885499681E0
5.649469926E0,5.119050026E0,-9.340500236E-1,8.503050804E0,9.968901424E0
5.651457539E0,5.148000240E0,-9.360000491E-1,8.602950096E0,1.006919823E1
5.653444989E0,5.182950020E0,-9.649500251E-1,8.653050423E0,1.013259005E1
5.655432679E0,5.203050137E0,-9.390000701E-1,8.601000786E0,1.009607183E1
5.657420296E0,5.257950306E0,-9.220500588E-1,8.505000114E0,1.004147622E1
5.659407987E0,5.310000420E0,-8.890500665E-1,8.527050018E0,1.008449783E1
5.661395450E0,5.305950165E0,-8.650500178E-1,8.632050514E0,1.016925340E1
5.663382835E0,5.236050129E0,-8.530500531E-1,8.601000786E0,1.010549998E1
5.665370443E0,5.194950104E0,-8.620500565E-1,8.557950020E0,1.004834043E1
5.667357907E0,5.215050220E0,-8.569500446E-1,8.625000000E0,1.011542076E1
5.669345520E0,5.236050129E0,-7.830000520E-1,8.657999992E0,1.014841238E1
5.671332984E0,5.221950054E0,-7.090500593E-1,8.634000778E0,1.011521052E1
5.673320597E0,5.361000061E0,-6.060000062E-1,8.646000862E0,1.019121625E1
5.675307984E0,5.419950485E0,-6.490500569E-1,8.644050598E0,1.022334290E1
5.677295448E0,5.446950436E0,-5.530500412E-1,8.440050125E0,1.006029719E1
5.679282835E0,5.476050377E0,-5.530500412E-1,8.560050011E0,1.017680934E1
5.681270448E0,5.361000061E0,-5.700000525E-1,8.400000572E0,9.981243977E0
5.683257835E0,5.557050228E0,-5.610000491E-1,8.874000549E0,1.048539050E1
5.685245294E0,5.245950222E0,-5.170500278E-1,8.857050896E0,1.030702115E1
5.687232910E0,5.056950092E0,-5.389500260E-1,8.737050056E0,1.010936472E1
5.689220286E0,4.815000057E0,-5.869500041E-1,8.883000374E0,1.012108845E1
5.691207671E0,4.372050285E0,-5.130000114E-1,9.252000809E0,1.024585339E1
5.693195056E0,3.754050255E0,-5.320500135E-1,9.277950287E0,1.002279063E1
5.695182440E0,4.477050304E0,-4.890000224E-1,9.067950249E0,1.012476282E1
5.697169594E0,4.398000240E0,-4.699500203E-1,8.923950195E0,9.959927019E0
5.699156900E0,4.719000340E0,-4.410000145E-1,8.740050316E0,9.942430525E0
5.701144352E0,4.963050365E0,-3.690000176E-1,8.778000832E0,1.009065551E1
5.703131739E0,4.939050198E0,-4.150500298E-1,8.895000458E0,1.018270674E1
5.705119124E0,5.149950027E0,-4.650000334E-1,8.650950432E0,1.007854919E1
5.707106737E0,5.209950447E0,-5.100000501E-1,8.566950798E0,1.003973753E1
5.709094124E0,5.173950195E0,-5.869500041E-1,8.581950188E0,1.003813429E1
5.711081508E0,5.332050323E0,-6.060000062E-1,8.625000000E0,1.015818004E1
5.713068977E0,5.380050182E0,-6.109500527E-1,8.488050461E0,1.006802863E1
5.715056363E0,5.325000286E0,-6.949500442E-1,8.457000732E0,1.001795613E1
5.717043977E0,5.422950268E0,-7.020000219E-1,8.412000656E0,1.003309268E1
5.719031363E0,5.440050125E0,-7.020000219E-1,8.315999985E0,9.962068316E0
5.721018748E0,5.422950268E0,-7.279500365E-1,8.347050667E0,9.980558887E0
5.723006438E0,5.479950428E0,-7.660500407E-1,8.364000320E0,1.002861858E1
5.724993917E0,5.515950203E0,-7.660500407E-1,8.292000771E0,9.988484174E0
5.726981301E0,5.478000164E0,-7.590000629E-1,8.260950089E0,9.941220411E0
5.728968686E0,5.523000240E0,-7.780500650E-1,8.304000854E0,1.000326565E1
5.730955994E0,5.551950455E0,-7.810500264E-1,8.242050171E0,9.968228730E0
5.732943376E0,5.494950294E0,-8.020500541E-1,8.208000183E0,9.910046924E0
5.734930838E0,5.506950378E0,-8.260500431E-1,8.281949997E0,9.979957760E0
5.736918448E0,5.515950203E0,-8.290500641E-1,8.284950256E0,9.987663961E0
5.738905835E0,5.506950378E0,-8.220000267E-1,8.290050507E0,9.986346875E0
5.740893220E0,5.511000156E0,-8.329500556E-1,8.272950172E0,9.975301152E0
5.742880679E0,5.542950153E0,-8.260500431E-1,8.275050163E0,9.994153805E0
5.744868066E0,5.547000408E0,-8.140500188E-1,8.211000443E0,9.942455392E0
5.746855450E0,5.557050228E0,-8.100000620E-1,8.223000526E0,9.957642542E0
5.748842830E0,5.595000267E0,-8.070000410E-1,8.257950783E0,1.000744864E1
5.750830215E0,5.581050396E0,-8.050500154E-1,8.176950455E0,9.932710999E0
5.752817599E0,5.605050087E0,-8.020500541E-1,8.116950035E0,9.896703928E0
5.754804984E0,5.631000042E0,-7.930500507E-1,8.146050453E0,9.934547189E0
5.756792597E0,5.646000385E0,-7.810500264E-1,8.071949959E0,9.881484485E0
5.758779984E0,5.707950115E0,-7.690500617E-1,8.092950821E0,9.933176003E0
5.760767358E0,5.748000145E0,-7.690500617E-1,8.095950127E0,9.958682248E0
5.762754818E0,5.715000153E0,-8.100000620E-1,8.067000389E0,9.919366014E0
5.764742433E0,5.751000404E0,-7.980000377E-1,8.092950821E0,9.960254148E0
5.766729820E0,5.755950451E0,-8.140500188E-1,8.127000809E0,9.992086127E0
5.768717280E0,5.787000179E0,-8.359500170E-1,8.175000191E0,1.005081149E1
5.770704358E0,5.878050327E0,-8.670000434E-1,8.227050781E0,1.014827716E1
5.772691746E0,5.935050488E0,-9.049500227E-1,8.176950455E0,1.014427314E1
5.774679361E0,5.976000309E0,-9.340500236E-1,8.053050041E0,1.007157605E1
5.776666748E0,6.045000076E0,-9.679500461E-1,7.926000595E0,1.001501067E1
5.778654133E0,6.048000336E0,-1.066050053E0,7.855950356E0,9.971495713E0
5.780641592E0,6.100050449E0,-1.153950095E0,7.981050491E0,1.011134923E1
5.782628979E0,6.225000381E0,-1.164000034E0,7.981050491E0,1.018836065E1
5.784616273E0,6.262950420E0,-1.129950047E0,7.780050278E0,1.005139380E1
5.786603655E0,6.306000233E0,-1.231050014E0,7.519050121E0,9.890259744E0
5.788591040E0,6.223050117E0,-1.156949997E0,7.224000454E0,9.604741986E0
5.790578196E0,6.438000202E0,-1.248000026E0,7.597950459E0,1.003664296E1
5.792565501E0,6.535950184E0,-1.126049995E0,7.666950226E0,1.013749275E1
5.794552886E0,6.498000145E0,-8.530500531E-1,7.489950180E0,9.952439599E0
5.796540056E0,6.579000473E0,-7.590000629E-1,7.476000309E0,9.987487619E0
5.798527362E0,6.610050201E0,-9.049500227E-1,7.519050121E0,1.005225412E1
5.800514746E0,6.433050156E0,-9.559500217E-1,7.353000164E0,9.816546550E0
5.802502131E0,6.519000530E0,-7.780500650E-1,7.330050468E0,9.840343982E0
5.804489592E0,6.664950371E0,-6.919500232E-1,7.573950291E0,1.011261990E1
5.806476902E0,6.594000340E0,-7.740000486E-1,7.714950562E0,1.017842712E1
5.808464357E0,6.603000164E0,-7.620000243E-1,7.588050365E0,1.008755488E1
5.810451743E0,6.601050377E0,-6.349500418E-1,7.464000225E0,9.984404188E0
5.812439357E0,6.522000313E0,-6.469500065E-1,7.569000244E0,1.001223237E1
5.814426743E0,6.598050117E0,-6.280500293E-1,7.648050308E0,1.012034514E1
5.816414128E0,6.594000340E0,-5.920500159E-1,7.618950367E0,1.009355083E1
5.818401512E0,6.550950527E0,-6.370500326E-1,7.630950451E0,1.007731067E1
5.820389010E0,6.606000423E0,-6.640500426E-1,7.594950199E0,1.008778829E1
5.822376625E0,6.610050201E0,-6.370500326E-1,7.509000301E0,1.002415492E1
5.824364318E0,6.577050209E0,-6.300000548E-1,7.528050423E0,1.001628837E1
5.826351704E0,6.598050117E0,-6.180000305E-1,7.557000160E0,1.005109152E1
5.828339089E0,6.610050201E0,-5.839500427E-1,7.492050171E0,1.000822547E1
5.830326243E0,6.490950108E0,-5.920500159E-1,7.396950245E0,9.858895955E0
5.832313640E0,6.388050079E0,-5.820000172E-1,7.543050289E0,9.901692557E0
5.834301025E0,6.397050381E0,-5.610000491E-1,7.684050560E0,1.001407048E1
5.836288335E0,6.268050194E0,-5.700000525E-1,7.677000523E0,9.927219667E0
