time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
37238948,43,-120,994,-29855,-6440,6383,-417,138,34,,,,0x008,,,,,,,,,,,,,,,,,,
37274532,43,-120,994,-29855,-6440,6383,-415,165,27,,,,0x020,,,,,,,,,,,,,,,,,,
37316094,52,-169,995,-30318,-5748,5495,-415,165,27,,,,0x018,,,,,,,,,,,,,,,,,,
37375398,52,-169,995,-30318,-5748,5495,-417,196,39,,,,0x020,,,,,,,,,,,,,,,,,,
37393557,59,-196,990,-28411,-4112,2043,-417,196,39,,,,0x018,,,,,,,,,,,,,,,,,,
37471096,59,-196,990,-26324,-2625,-1548,-417,196,39,,,,0x010,,,,,,,,,,,,,,,,,,
37471725,58,-212,969,-26324,-2625,-1548,-417,196,39,,,,0x008,,,,,,,,,,,,,,,,,,
37476308,58,-212,969,-26324,-2625,-1548,-408,225,52,,,,0x020,,,,,,,,,,,,,,,,,,
37548872,89,-268,985,-28818,-4055,914,-408,225,52,,,,0x018,,,,,,,,,,,,,,,,,,
37577477,89,-268,985,-28818,-4055,914,-411,237,48,,,,0x020,,,,,,,,,,,,,,,,,,
37626334,88,-281,961,-21100,-1745,-175,-411,237,48,,,,0x018,,,,,,,,,,,,,,,,,,
37678343,88,-281,961,-21100,-1745,-175,-402,256,54,,,,0x020,,,,,,,,,,,,,,,,,,
37703797,88,-281,961,-26468,-3014,-3010,-402,256,54,,,,0x010,,,,,,,,,,,,,,,,,,
37704426,83,-316,940,-26468,-3014,-3010,-402,256,54,,,,0x008,,,,,,,,,,,,,,,,,,
37779522,83,-316,940,-26468,-3014,-3010,-403,295,69,,,,0x020,,,,,,,,,,,,,,,,,,
37781572,104,-359,954,-28446,-9161,-529,-403,295,69,,,,0x018,,,,,,,,,,,,,,,,,,
37859112,104,-359,954,-25738,-7498,1334,-403,295,69,,,,0x010,,,,,,,,,,,,,,,,,,
37859741,105,-392,940,-25738,-7498,1334,-403,295,69,,,,0x008,,,,,,,,,,,,,,,,,,
37880432,105,-392,940,-25738,-7498,1334,-412,306,75,,,,0x020,,,,,,,,,,,,,,,,,,
37936584,105,-392,940,-22478,-5407,4217,-412,306,75,,,,0x010,,,,,,,,,,,,,,,,,,
37937213,119,-423,917,-22478,-5407,4217,-412,306,75,,,,0x008,,,,,,,,,,,,,,,,,,
37981612,119,-423,917,-22478,-5407,4217,-396,327,102,,,,0x020,,,,,,,,,,,,,,,,,,
38014359,113,-458,887,-25326,-3263,5372,-396,327,102,,,,0x018,,,,,,,,,,,,,,,,,,
38082476,113,-458,887,-25326,-3263,5372,-402,352,106,,,,0x020,,,,,,,,,,,,,,,,,,
38091821,117,-497,859,-28476,-6877,5460,-402,352,106,,,,0x018,,,,,,,,,,,,,,,,,,
38169361,124,-528,839,-33289,-6995,6422,-402,352,106,,,,0x018,,,,,,,,,,,,,,,,,,
38183378,124,-528,839,-33289,-6995,6422,-397,376,123,,,,0x020,,,,,,,,,,,,,,,,,,
38247128,109,-569,822,-32773,-4046,2384,-397,376,123,,,,0x018,,,,,,,,,,,,,,,,,,
38284549,109,-569,822,-32773,-4046,2384,-385,406,147,,,,0x020,,,,,,,,,,,,,,,,,,
38324591,124,-598,807,-28651,-7494,1789,-385,406,147,,,,0x018,,,,,,,,,,,,,,,,,,
38385414,124,-598,807,-28651,-7494,1789,-399,415,159,,,,0x020,,,,,,,,,,,,,,,,,,
38402054,140,-624,785,-26687,-7301,1386,-399,415,159,,,,0x018,,,,,,,,,,,,,,,,,,
38479594,140,-624,785,-27982,-6317,-1050,-399,415,159,,,,0x010,,,,,,,,,,,,,,,,,,
38480223,128,-665,750,-27982,-6317,-1050,-399,415,159,,,,0x008,,,,,,,,,,,,,,,,,,
38486325,128,-665,750,-27982,-6317,-1050,-379,436,187,,,,0x020,,,,,,,,,,,,,,,,,,
38557369,127,-677,726,-29723,-2126,3486,-379,436,187,,,,0x018,,,,,,,,,,,,,,,,,,
38587495,127,-677,726,-29723,-2126,3486,-384,471,204,,,,0x020,,,,,,,,,,,,,,,,,,
38634831,129,-703,704,-29846,-5963,1920,-384,471,204,,,,0x018,,,,,,,,,,,,,,,,,,
38688359,129,-703,704,-29846,-5963,1920,-381,469,223,,,,0x020,,,,,,,,,,,,,,,,,,
38712597,151,-755,699,-30130,-9139,-568,-381,469,223,,,,0x018,,,,,,,,,,,,,,,,,,
38789530,151,-755,699,-30130,-9139,-568,-382,480,234,,,,0x020,,,,,,,,,,,,,,,,,,
38790059,151,-755,699,-24885,-6606,1365,-382,480,234,,,,0x010,,,,,,,,,,,,,,,,,,
38790689,147,-752,641,-24885,-6606,1365,-382,480,234,,,,0x008,,,,,,,,,,,,,,,,,,
38867611,147,-752,641,-25248,-9038,1050,-382,480,234,,,,0x010,,,,,,,,,,,,,,,,,,
38868239,144,-761,593,-25248,-9038,1050,-382,480,234,,,,0x008,,,,,,,,,,,,,,,,,,
38890754,144,-761,593,-25248,-9038,1050,-366,513,255,,,,0x020,,,,,,,,,,,,,,,,,,
38945386,164,-820,602,-31815,-13750,1220,-366,513,255,,,,0x018,,,,,,,,,,,,,,,,,,
38991621,164,-820,602,-31815,-13750,1220,-378,513,280,,,,0x020,,,,,,,,,,,,,,,,,,
39022849,164,-820,602,-27396,-7835,2992,-378,513,280,,,,0x010,,,,,,,,,,,,,,,,,,
39023478,168,-823,549,-27396,-7835,2992,-378,513,280,,,,0x008,,,,,,,,,,,,,,,,,,
39092800,168,-823,549,-27396,-7835,2992,-372,516,312,,,,0x020,,,,,,,,,,,,,,,,,,
39100625,207,-851,519,-26451,-14008,3115,-372,516,312,,,,0x018,,,,,,,,,,,,,,,,,,
39178166,207,-851,519,-26438,-11182,3386,-372,516,312,,,,0x010,,,,,,,,,,,,,,,,,,
39178794,182,-851,474,-26438,-11182,3386,-372,516,312,,,,0x008,,,,,,,,,,,,,,,,,,
39193711,182,-851,474,-26438,-11182,3386,-364,544,321,,,,0x020,,,,,,,,,,,,,,,,,,
39255943,177,-877,450,-27190,-13094,385,-364,544,321,,,,0x018,,,,,,,,,,,,,,,,,,
39294882,177,-877,450,-27190,-13094,385,-367,549,336,,,,0x020,,,,,,,,,,,,,,,,,,
39333406,179,-893,435,-29955,-16782,761,-367,549,336,,,,0x018,,,,,,,,,,,,,,,,,,
39395750,179,-893,435,-29955,-16782,761,-363,553,363,,,,0x020,,,,,,,,,,,,,,,,,,
39411175,177,-912,388,-30178,-16983,2572,-363,553,363,,,,0x018,,,,,,,,,,,,,,,,,,
39488714,193,-960,365,-31740,-16734,4991,-363,553,363,,,,0x018,,,,,,,,,,,,,,,,,,
39496651,193,-960,365,-31740,-16734,4991,-369,571,385,,,,0x020,,,,,,,,,,,,,,,,,,
39566176,195,-913,264,-22960,-6282,9555,-369,571,385,,,,0x018,,,,,,,,,,,,,,,,,,
39597821,195,-913,264,-22960,-6282,9555,-369,574,405,,,,0x020,,,,,,,,,,,,,,,,,,
39643942,204,-949,245,-22369,-11283,1435,-369,574,405,,,,0x018,,,,,,,,,,,,,,,,,,
39698991,204,-949,245,-22369,-11283,1435,-355,580,423,,,,0x020,,,,,,,,,,,,,,,,,,
39721406,199,-945,233,-20129,-7074,-2292,-355,580,423,,,,0x018,,,,,,,,,,,,,,,,,,
39798946,199,-945,233,-15010,-8653,-7074,-355,580,423,,,,0x010,,,,,,,,,,,,,,,,,,
39799575,215,-975,232,-15010,-8653,-7074,-355,585,426,,,,0x028,,,,,,,,,,,,,,,,,,
39876712,215,-973,206,-10771,-1141,-2130,-355,585,426,,,,0x018,,,,,,,,,,,,,,,,,,
39901063,215,-973,206,-10771,-1141,-2130,-357,571,438,,,,0x020,,,,,,,,,,,,,,,,,,
39954176,215,-973,206,-6466,1916,315,-357,571,438,,,,0x010,,,,,,,,,,,,,,,,,,
39954805,212,-971,196,-6466,1916,315,-357,571,438,,,,0x008,,,,,,,,,,,,,,,,,,
40001939,212,-971,196,-6466,1916,315,-352,585,439,,,,0x020,,,,,,,,,,,,,,,,,,
40031952,208,-968,198,-1785,3084,861,-352,585,439,,,,0x018,,,,,,,,,,,,,,,,,,
40103110,208,-968,198,-1785,3084,861,-349,568,429,,,,0x020,,,,,,,,,,,,,,,,,,
40109720,196,-967,209,743,4506,-201,-349,568,429,,,,0x018,,,,,,,,,,,,,,,,,,
40187260,205,-965,205,3661,5495,1036,-349,568,429,,,,0x018,,,,,,,,,,,,,,,,,,
40204013,205,-965,205,3661,5495,1036,-369,576,424,,,,0x020,,,,,,,,,,,,,,,,,,
40264724,212,-978,220,5998,3294,1736,-369,576,424,,,,0x018,,,,,,,,,,,,,,,,,,
40305183,212,-978,220,5998,3294,1736,-361,588,418,,,,0x020,,,,,,,,,,,,,,,,,,
40342491,211,-964,227,7905,4523,3972,-361,588,418,,,,0x018,,,,,,,,,,,,,,,,,,
40406354,211,-964,227,7905,4523,3972,-369,564,412,,,,0x020,,,,,,,,,,,,,,,,,,
40419953,192,-982,267,11707,7035,-126,-369,564,412,,,,0x018,,,,,,,,,,,,,,,,,,
40497493,169,-950,273,22929,12910,2756,-369,564,412,,,,0x018,,,,,,,,,,,,,,,,,,
40507254,169,-950,273,22929,12910,2756,-375,573,394,,,,0x020,,,,,,,,,,,,,,,,,,
40575260,179,-950,313,24066,9572,4064,-375,573,394,,,,0x018,,,,,,,,,,,,,,,,,,
40608122,179,-950,313,24066,9572,4064,-385,565,385,,,,0x020,,,,,,,,,,,,,,,,,,
40652723,147,-923,335,27041,12425,7135,-385,565,385,,,,0x018,,,,,,,,,,,,,,,,,,
40709291,147,-923,335,27041,12425,7135,-390,549,363,,,,0x020,,,,,,,,,,,,,,,,,,
40730490,134,-926,402,31311,11099,5088,-390,549,363,,,,0x018,,,,,,,,,,,,,,,,,,
40808030,126,-892,421,35888,9445,8680,-390,549,363,,,,0x018,,,,,,,,,,,,,,,,,,
40810194,126,-892,421,35888,9445,8680,-406,534,333,,,,0x020,,,,,,,,,,,,,,,,,,
40885495,138,-896,462,34413,6024,6300,-406,534,333,,,,0x018,,,,,,,,,,,,,,,,,,
40911365,138,-896,462,34413,6024,6300,-409,523,307,,,,0x020,,,,,,,,,,,,,,,,,,
40962956,138,-896,462,34575,8833,4252,-409,523,307,,,,0x010,,,,,,,,,,,,,,,,,,
40963585,106,-867,495,34575,8833,4252,-409,523,307,,,,0x008,,,,,,,,,,,,,,,,,,
41012239,106,-867,495,34575,8833,4252,-411,499,283,,,,0x020,,,,,,,,,,,,,,,,,,
41040732,88,-847,545,34737,8242,4930,-411,499,283,,,,0x018,,,,,,,,,,,,,,,,,,
41113105,88,-847,545,34737,8242,4930,-424,483,264,,,,0x020,,,,,,,,,,,,,,,,,,
41118195,81,-815,596,35761,8067,5958,-424,483,264,,,,0x018,,,,,,,,,,,,,,,,,,
41195736,66,-781,638,36925,7210,3876,-424,483,264,,,,0x018,,,,,,,,,,,,,,,,,,
41214008,66,-781,638,36925,7210,3876,-420,462,240,,,,0x020,,,,,,,,,,,,,,,,,,
41273199,66,-781,638,37961,5648,3355,-420,462,240,,,,0x010,,,,,,,,,,,,,,,,,,
41273828,51,-756,677,37961,5648,3355,-420,462,240,,,,0x008,,,,,,,,,,,,,,,,,,
41314883,51,-756,677,37961,5648,3355,-426,442,216,,,,0x020,,,,,,,,,,,,,,,,,,
41350974,50,-705,698,37100,6881,5381,-426,442,216,,,,0x018,,,,,,,,,,,,,,,,,,
41416052,50,-705,698,37100,6881,5381,-427,426,198,,,,0x020,,,,,,,,,,,,,,,,,,
41428435,50,-705,698,35997,6295,2913,-427,426,198,,,,0x010,,,,,,,,,,,,,,,,,,
41429064,39,-685,726,35997,6295,2913,-427,426,198,,,,0x008,,,,,,,,,,,,,,,,,,
41505984,39,-685,726,32991,6020,2870,-427,426,198,,,,0x010,,,,,,,,,,,,,,,,,,
41506613,28,-653,760,32991,6020,2870,-427,426,198,,,,0x008,,,,,,,,,,,,,,,,,,
41516970,28,-653,760,32991,6020,2870,-441,402,187,,,,0x020,,,,,,,,,,,,,,,,,,
41583761,11,-615,780,31972,6728,2345,-441,402,187,,,,0x018,,,,,,,,,,,,,,,,,,
41618141,11,-615,780,31972,6728,2345,-439,366,165,,,,0x020,,,,,,,,,,,,,,,,,,
41661223,6,-577,801,31784,6663,2401,-439,366,165,,,,0x018,,,,,,,,,,,,,,,,,,
41719007,6,-577,801,31784,6663,2401,-463,364,156,,,,0x020,,,,,,,,,,,,,,,,,,
41738686,6,-577,801,31517,8526,1977,-463,364,156,,,,0x010,,,,,,,,,,,,,,,,,,
41739315,-4,-538,824,31517,8526,1977,-463,364,156,,,,0x008,,,,,,,,,,,,,,,,,,
41816539,-9,-507,851,28490,4243,1715,-463,364,156,,,,0x018,,,,,,,,,,,,,,,,,,
41819917,-9,-507,851,28490,4243,1715,-445,328,144,,,,0x020,,,,,,,,,,,,,,,,,,
41894003,-14,-476,869,26713,4952,2397,-445,328,144,,,,0x018,,,,,,,,,,,,,,,,,,
41921089,-14,-476,869,26713,4952,2397,-462,316,130,,,,0x020,,,,,,,,,,,,,,,,,,
41971465,-14,-476,869,22658,6658,7704,-462,316,130,,,,0x010,,,,,,,,,,,,,,,,,,
41972094,-32,-436,886,22658,6658,7704,-462,316,130,,,,0x008,,,,,,,,,,,,,,,,,,
42021964,-32,-436,886,22658,6658,7704,-469,292,118,,,,0x020,,,,,,,,,,,,,,,,,,
42049241,-32,-430,935,25698,1973,2463,-469,292,118,,,,0x018,,,,,,,,,,,,,,,,,,
42123133,-32,-430,935,25698,1973,2463,-469,264,105,,,,0x020,,,,,,,,,,,,,,,,,,
42126703,-27,-369,942,38745,1181,-3058,-469,264,105,,,,0x018,,,,,,,,,,,,,,,,,,
42204243,-27,-369,942,45981,2520,-10788,-469,264,105,,,,0x010,,,,,,,,,,,,,,,,,,
42204872,-28,-354,958,45981,2520,-10788,-469,264,105,,,,0x008,,,,,,,,,,,,,,,,,,
42224044,-28,-354,958,45981,2520,-10788,-462,228,88,,,,0x020,,,,,,,,,,,,,,,,,,
42282018,-43,-251,969,37244,-581,-288,-462,228,88,,,,0x018,,,,,,,,,,,,,,,,,,
42324908,-43,-251,969,37244,-581,-288,-454,193,82,,,,0x020,,,,,,,,,,,,,,,,,,
42359480,-43,-251,969,44541,332,-4221,-454,193,82,,,,0x010,,,,,,,,,,,,,,,,,,
42360109,-50,-212,978,44541,332,-4221,-454,193,82,,,,0x008,,,,,,,,,,,,,,,,,,
42426086,-50,-212,978,44541,332,-4221,-454,147,64,,,,0x020,,,,,,,,,,,,,,,,,,
42437254,-41,-163,1025,43076,-1588,787,-454,147,64,,,,0x018,,,,,,,,,,,,,,,,,,
42514794,-49,-77,996,52731,3841,1942,-454,147,64,,,,0x018,,,,,,,,,,,,,,,,,,
42526987,-49,-77,996,52731,3841,1942,-456,114,72,,,,0x020,,,,,,,,,,,,,,,,,,
42592256,-49,-77,996,43627,1246,1430,-456,114,72,,,,0x010,,,,,,,,,,,,,,,,,,
42592885,-36,-33,1013,43627,1246,1430,-456,114,72,,,,0x008,,,,,,,,,,,,,,,,,,
42628166,-36,-33,1013,43627,1246,1430,-459,76,78,,,,0x020,,,,,,,,,,,,,,,,,,
42669729,-36,-33,1013,37646,1470,420,-459,76,78,,,,0x010,,,,,,,,,,,,,,,,,,
42670358,-42,14,1026,37646,1470,420,-459,76,78,,,,0x008,,,,,,,,,,,,,,,,,,
42729042,-42,14,1026,37646,1470,420,-463,37,75,,,,0x020,,,,,,,,,,,,,,,,,,
42747505,-52,64,1027,39760,4821,424,-463,37,75,,,,0x018,,,,,,,,,,,,,,,,,,
42825045,-34,114,1022,41947,52,1942,-463,37,75,,,,0x018,,,,,,,,,,,,,,,,,,
42829943,-34,114,1022,41947,52,1942,-451,3,73,,,,0x020,,,,,,,,,,,,,,,,,,
42902812,-44,195,993,50723,1268,-1907,-451,3,73,,,,0x018,,,,,,,,,,,,,,,,,,
42931114,-44,195,993,50723,1268,-1907,-459,-33,97,,,,0x020,,,,,,,,,,,,,,,,,,
42980274,-54,253,958,49778,-48,-2218,-459,-33,97,,,,0x018,,,,,,,,,,,,,,,,,,
43031979,-54,253,958,49778,-48,-2218,-457,-58,97,,,,0x020,,,,,,,,,,,,,,,,,,
43058040,-31,304,947,42306,-5350,2848,-457,-58,97,,,,0x018,,,,,,,,,,,,,,,,,,
43133150,-31,304,947,42306,-5350,2848,-448,-93,117,,,,0x020,,,,,,,,,,,,,,,,,,
43135504,-17,349,943,37813,-2555,1815,-448,-93,117,,,,0x018,,,,,,,,,,,,,,,,,,
43213045,-17,349,943,41978,975,-3368,-448,-93,117,,,,0x010,,,,,,,,,,,,,,,,,,
43213673,-17,388,932,41978,975,-3368,-448,-93,117,,,,0x008,,,,,,,,,,,,,,,,,,
43234062,-17,388,932,41978,975,-3368,-448,-118,126,,,,0x020,,,,,,,,,,,,,,,,,,
43290821,-40,450,881,42393,3456,-4055,-448,-118,126,,,,0x018,,,,,,,,,,,,,,,,,,
43335232,-40,450,881,42393,3456,-4055,-460,-138,150,,,,0x020,,,,,,,,,,,,,,,,,,
43368284,-40,450,881,38740,3066,-3115,-460,-138,150,,,,0x010,,,,,,,,,,,,,,,,,,
43368913,-50,509,876,38740,3066,-3115,-460,-138,150,,,,0x008,,,,,,,,,,,,,,,,,,
43436106,-50,509,876,38740,3066,-3115,-463,-165,166,,,,0x020,,,,,,,,,,,,,,,,,,
43446059,-55,552,857,39169,5735,-4112,-463,-165,166,,,,0x018,,,,,,,,,,,,,,,,,,
43523599,-63,595,833,39983,7087,-2769,-463,-165,166,,,,0x018,,,,,,,,,,,,,,,,,,
43537312,-63,595,833,39983,7087,-2769,-472,-190,183,,,,0x020,,,,,,,,,,,,,,,,,,
43601366,-60,637,789,46462,9708,-656,-472,-190,183,,,,0x018,,,,,,,,,,,,,,,,,,
43638179,-60,637,789,46462,9708,-656,-475,-222,217,,,,0x020,,,,,,,,,,,,,,,,,,
43678830,-60,637,789,49905,10806,-17,-475,-222,217,,,,0x010,,,,,,,,,,,,,,,,,,
43679459,-90,690,714,49905,10806,-17,-475,-222,217,,,,0x008,,,,,,,,,,,,,,,,,,
43739359,-90,690,714,49905,10806,-17,-462,-258,258,,,,0x020,,,,,,,,,,,,,,,,,,
43756606,-71,734,696,49673,2471,2611,-462,-258,258,,,,0x018,,,,,,,,,,,,,,,,,,
43834449,-85,777,616,43701,5556,8312,-462,-258,258,,,,0x018,,,,,,,,,,,,,,,,,,
43840563,-85,777,616,43701,5556,8312,-469,-270,273,,,,0x020,,,,,,,,,,,,,,,,,,
43911912,-63,794,603,37563,2533,8723,-469,-270,273,,,,0x018,,,,,,,,,,,,,,,,,,
43941735,-63,794,603,37563,2533,8723,-456,-288,295,,,,0x020,,,,,,,,,,,,,,,,,,
43989680,-61,818,564,34383,2345,7332,-456,-288,295,,,,0x018,,,,,,,,,,,,,,,,,,
44042600,-61,818,564,34383,2345,7332,-456,-309,328,,,,0x020,,,,,,,,,,,,,,,,,,
44067143,-61,818,564,38080,1382,4611,-456,-309,328,,,,0x010,,,,,,,,,,,,,,,,,,
44067771,-46,858,514,38080,1382,4611,-456,-309,328,,,,0x008,,,,,,,,,,,,,,,,,,
44143780,-46,858,514,38080,1382,4611,-454,-321,340,,,,0x020,,,,,,,,,,,,,,,,,,
44144919,-41,871,475,31854,1426,2331,-454,-321,340,,,,0x018,,,,,,,,,,,,,,,,,,
44222762,-50,893,421,27466,3193,-1246,-454,-321,340,,,,0x018,,,,,,,,,,,,,,,,,,
44244985,-50,893,421,27466,3193,-1246,-459,-327,357,,,,0x020,,,,,,,,,,,,,,,,,,
44300224,-48,891,428,20553,-4,-3618,-459,-327,357,,,,0x018,,,,,,,,,,,,,,,,,,
44346154,-48,891,428,20553,-4,-3618,-457,-340,385,,,,0x020,,,,,,,,,,,,,,,,,,
44377990,-66,913,388,20750,6855,-4676,-457,-340,385,,,,0x018,,,,,,,,,,,,,,,,,,
44447019,-66,913,388,20750,6855,-4676,-471,-333,387,,,,0x020,,,,,,,,,,,,,,,,,,
44455452,-66,913,388,11790,5005,-3386,-471,-333,387,,,,0x010,,,,,,,,,,,,,,,,,,
44456081,-81,933,354,11790,5005,-3386,-471,-333,387,,,,0x008,,,,,,,,,,,,,,,,,,
44533305,-71,913,369,-5131,-1596,-533,-471,-333,387,,,,0x018,,,,,,,,,,,,,,,,,,
44548233,-71,913,369,-5131,-1596,-533,-462,-333,375,,,,0x020,,,,,,,,,,,,,,,,,,
44610769,-56,933,401,-9078,-1688,2393,-462,-333,375,,,,0x018,,,,,,,,,,,,,,,,,,
44649405,-56,933,401,-9078,-1688,2393,-460,-330,373,,,,0x020,,,,,,,,,,,,,,,,,,
44688232,-56,933,401,-3968,-608,-367,-460,-330,373,,,,0x010,,,,,,,,,,,,,,,,,,
44688861,-56,925,399,-3968,-608,-367,-460,-330,373,,,,0x008,,,,,,,,,,,,,,,,,,
44750279,-56,925,399,-3968,-608,-367,-454,-327,375,,,,0x020,,,,,,,,,,,,,,,,,,
44766007,-56,921,386,-6400,463,336,-454,-327,375,,,,0x018,,,,,,,,,,,,,,,,,,
44843547,-54,894,417,-17311,-6825,-1946,-454,-327,375,,,,0x018,,,,,,,,,,,,,,,,,,
44851485,-54,894,417,-17311,-6825,-1946,-465,-319,345,,,,0x020,,,,,,,,,,,,,,,,,,
44921313,-59,885,462,-29255,-10613,-2100,-465,-319,345,,,,0x018,,,,,,,,,,,,,,,,,,
44952351,-59,885,462,-29255,-10613,-2100,-460,-318,321,,,,0x020,,,,,,,,,,,,,,,,,,
44998776,-55,859,506,-33175,-11125,-3351,-460,-318,321,,,,0x018,,,,,,,,,,,,,,,,,,
45053520,-55,859,506,-33175,-11125,-3351,-460,-288,300,,,,0x020,,,,,,,,,,,,,,,,,,
45076542,-49,855,528,-33551,-7091,-1071,-460,-288,300,,,,0x018,,,,,,,,,,,,,,,,,,
45154082,-49,813,582,-38508,-7354,-2266,-459,-279,282,,,,0x038,,,,,,,,,,,,,,,,,,
45231537,-49,813,582,-36579,-4790,-2664,-459,-279,282,,,,0x010,,,,,,,,,,,,,,,,,,
45232166,-52,787,630,-36579,-4790,-2664,-459,-279,282,,,,0x008,,,,,,,,,,,,,,,,,,
45255592,-52,787,630,-36579,-4790,-2664,-460,-253,255,,,,0x020,,,,,,,,,,,,,,,,,,
45309311,-56,763,647,-33228,-2848,-2883,-460,-253,255,,,,0x018,,,,,,,,,,,,,,,,,,
45356761,-56,763,647,-33228,-2848,-2883,-459,-234,232,,,,0x020,,,,,,,,,,,,,,,,,,
45386774,-56,763,647,-33936,-3937,-2030,-459,-234,232,,,,0x010,,,,,,,,,,,,,,,,,,
45387403,-52,739,695,-33936,-3937,-2030,-459,-234,232,,,,0x008,,,,,,,,,,,,,,,,,,
45457635,-52,739,695,-33936,-3937,-2030,-456,-228,208,,,,0x020,,,,,,,,,,,,,,,,,,
45464548,-40,706,725,-30231,-2471,-1430,-456,-228,208,,,,0x018,,,,,,,,,,,,,,,,,,
45542088,-37,672,744,-28428,-3714,-1203,-456,-228,208,,,,0x018,,,,,,,,,,,,,,,,,,
45558840,-37,672,744,-28428,-3714,-1203,-454,-204,181,,,,0x020,,,,,,,,,,,,,,,,,,
45619854,-29,647,772,-28669,-6002,-630,-454,-204,181,,,,0x018,,,,,,,,,,,,,,,,,,
45659706,-29,647,772,-28669,-6002,-630,-457,-181,181,,,,0x020,,,,,,,,,,,,,,,,,,
45697318,-19,605,796,-32300,-7201,-3924,-457,-181,181,,,,0x018,,,,,,,,,,,,,,,,,,
45760877,-19,605,796,-32300,-7201,-3924,-456,-159,145,,,,0x020,,,,,,,,,,,,,,,,,,
45775085,-22,581,807,-34138,-6518,-8190,-456,-159,145,,,,0x018,,,,,,,,,,,,,,,,,,
45852626,-30,539,838,-35993,-4803,-12223,-456,-159,145,,,,0x018,,,,,,,,,,,,,,,,,,
45861779,-30,539,838,-35993,-4803,-12223,-456,-130,145,,,,0x020,,,,,,,,,,,,,,,,,,
45930087,-38,490,871,-38928,-5901,-12897,-456,-130,145,,,,0x018,,,,,,,,,,,,,,,,,,
45962948,-38,490,871,-38928,-5901,-12897,-463,-105,127,,,,0x020,,,,,,,,,,,,,,,,,,
46007854,-38,437,887,-39278,-5481,-11077,-463,-105,127,,,,0x018,,,,,,,,,,,,,,,,,,
46063815,-38,437,887,-39278,-5481,-11077,-445,-76,117,,,,0x020,,,,,,,,,,,,,,,,,,
46085317,-39,386,914,-39440,-5355,-7826,-445,-76,117,,,,0x018,,,,,,,,,,,,,,,,,,
46162857,-39,386,914,-41698,-5311,-2345,-445,-76,117,,,,0x010,,,,,,,,,,,,,,,,,,
46163486,-33,330,937,-41698,-5311,-2345,-445,-76,117,,,,0x008,,,,,,,,,,,,,,,,,,
46165029,-33,330,937,-41698,-5311,-2345,-442,-54,100,,,,0x020,,,,,,,,,,,,,,,,,,
46240633,-32,290,962,-40197,-5858,-665,-442,-54,100,,,,0x018,,,,,,,,,,,,,,,,,,
46265895,-32,290,962,-40197,-5858,-665,-442,-18,82,,,,0x020,,,,,,,,,,,,,,,,,,
46318096,-32,290,962,-35371,-3556,-516,-442,-18,82,,,,0x010,,,,,,,,,,,,,,,,,,
46318724,-14,246,976,-35371,-3556,-516,-442,-18,82,,,,0x008,,,,,,,,,,,,,,,,,,
46367074,-14,246,976,-35371,-3556,-516,-447,7,85,,,,0x020,,,,,,,,,,,,,,,,,,
46395872,-16,203,981,-32156,-840,-800,-447,7,85,,,,0x018,,,,,,,,,,,,,,,,,,
46468245,-16,203,981,-32156,-840,-800,-453,28,82,,,,0x020,,,,,,,,,,,,,,,,,,
46473334,-15,171,990,-31758,-2397,-3123,-453,28,82,,,,0x018,,,,,,,,,,,,,,,,,,
46550874,-17,128,1005,-25003,-1085,-6343,-453,28,82,,,,0x018,,,,,,,,,,,,,,,,,,
46569145,-17,128,1005,-25003,-1085,-6343,-459,33,72,,,,0x020,,,,,,,,,,,,,,,,,,
46628639,-24,118,990,-20702,-87,-5626,-459,33,72,,,,0x018,,,,,,,,,,,,,,,,,,
46670314,-24,118,990,-20702,-87,-5626,-447,67,72,,,,0x020,,,,,,,,,,,,,,,,,,
46706102,-24,118,990,-22365,-2183,-5250,-447,67,72,,,,0x010,,,,,,,,,,,,,,,,,,
46706731,-11,76,1016,-22365,-2183,-5250,-447,67,72,,,,0x008,,,,,,,,,,,,,,,,,,
46771189,-11,76,1016,-22365,-2183,-5250,-459,72,73,,,,0x020,,,,,,,,,,,,,,,,,,
46783876,-12,54,993,-20838,-1163,-1150,-459,72,73,,,,0x018,,,,,,,,,,,,,,,,,,
46861417,0,15,1019,-20960,-2940,-109,-459,72,73,,,,0x018,,,,,,,,,,,,,,,,,,
46872395,0,15,1019,-20960,-2940,-109,-456,88,79,,,,0x020,,,,,,,,,,,,,,,,,,
46938879,0,15,1019,-14936,-818,-2498,-456,88,79,,,,0x010,,,,,,,,,,,,,,,,,,
46939508,-1,4,1029,-14936,-818,-2498,-456,88,79,,,,0x008,,,,,,,,,,,,,,,,,,
46973268,-1,4,1029,-14936,-818,-2498,-456,93,69,,,,0x020,,,,,,,,,,,,,,,,,,
47016653,-13,-8,1030,-8391,1102,-3416,-456,93,69,,,,0x018,,,,,,,,,,,,,,,,,,
47074133,-13,-8,1030,-8391,1102,-3416,-454,91,75,,,,0x020,,,,,,,,,,,,,,,,,,
